Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(37, 68)",1.7694844508824485,0.5888061200594428,,,,,,,,
"(17, 36)",2.4484844122871268,0.5568551260744636,,,,,,,,
"(31, 11)",2.6656926996178574,0.6906159513177683,,,,,,,,
"(69, 92)",0.7776317860772136,0.22080003515900648,,,,,,,,
"(57, 77)",2.7846335277819905,0.7584598600864785,,,,,,,,
"(38, 96)",0.8362644802238708,1.3111194333834195,,,,,,,,
"(98, 75)",0.7445645576841601,1.6006676972887692,,,,,,,,
"(93, 30)",2.8184236401944416,0.7257362941582381,,,,,,,,
"(42, 4)",2.840233160205469,1.179702075763092,,,,,,,,
"(50, 41)",2.5016315977415013,0.3371000955599257,,,,,,,,
"(65, 68)",0.08237124969020204,0.9562105227845448,,,,,,,,
"(42, 15)",0.014780064926731229,1.3515589152492242,,,,,,,,
"(81, 77)",2.843959353929479,1.2536235640360747,,,,,,,,
"(94, 35)",1.2585620111798583,0.2222812872157347,,,,,,,,
"(37, 42)",0.7478192626993355,1.0000442534637555,,,,,,,,
"(33, 78)",0.8380427438774741,1.5048174572539412,,,,,,,,
"(7, 20)",2.524085824863265,0.5534566027988159,,,,,,,,
"(2, 24)",0.6842707566064392,1.562013162779886,,,,,,,,
"(55, 12)",0.18740123658942653,1.141910387535106,,,,,,,,
"(56, 44)",1.2458670080823793,0.8567875050512954,,,,,,,,
"(97, 2)",1.7611330342638207,0.1641399347032344,,,,,,,,
"(36, 1)",0.7884771119157818,0.7371143323010474,,,,,,,,
"(73, 43)",1.880893115991562,0.04474279745086651,,,,,,,,
"(29, 2)",0.2410259846185503,0.6251181718595098,,,,,,,,
"(38, 55)",0.2320090378484141,1.1437184649946346,,,,,,,,
"(98, 9)",0.09152879247048273,0.9841568639662315,,,,,,,,
"(58, 11)",2.568922345008169,0.9831515778096536,,,,,,,,
"(68, 27)",0.13565677826274747,0.3686022057769436,,,,,,,,
"(44, 35)",0.52771734961315,0.1256523780937726,,,,,,,,
"(66, 43)",0.021263736607258332,0.747836756487525,,,,,,,,
"(20, 85)",0.28385952220676813,1.6817142399053813,,,,,,,,
"(10, 69)",0.536227717202637,1.643783725647882,,,,,,,,
"(21, 49)",0.6247904764522844,1.9080054156279815,,,,,,,,
"(94, 44)",0.9913393099763751,0.6499713816299928,,,,,,,,
"(17, 88)",2.8703304813863215,1.0582594413208302,,,,,,,,
"(96, 81)",0.9086186867036843,0.593429618146947,,,,,,,,
"(40, 74)",0.5573518179241025,0.5867324876650952,,,,,,,,
"(93, 20)",2.8233003825155976,0.6724120985947204,,,,,,,,
"(38, 43)",0.2958565518662156,1.7396477629613372,,,,,,,,
"(4, 24)",1.6520079460898873,0.8746507104363459,,,,,,,,
"(40, 83)",0.39809739600949723,0.8664299640963378,,,,,,,,
"(30, 100)",2.554731969506302,0.19763624722034234,,,,,,,,
"(84, 55)",0.47175439571054056,1.2703945691239213,,,,,,,,
"(40, 1)",2.459268283469299,0.994505193180353,,,,,,,,
"(90, 50)",0.8032653757093785,0.6049995673850439,,,,,,,,
"(73, 31)",0.092839469371783,0.5285895303437973,,,,,,,,
"(13, 58)",0.7757332588693331,0.6636588258142708,,,,,,,,
"(81, 27)",0.7634421788672884,0.3607864902317286,,,,,,,,
"(22, 17)",2.922883555854018,1.4865992164193216,,,,,,,,
"(5, 76)",2.52628386304968,1.880085506299134,,,,,,,,
"(74, 12)",0.09286285050578058,0.8671778864666988,,,,,,,,
"(82, 22)",2.9752346788438038,0.22105359881334197,,,,,,,,
"(55, 71)",0.8886227170825202,1.9819469214866525,,,,,,,,
"(13, 47)",0.6614927108722117,0.5791063721923284,,,,,,,,
"(69, 55)",2.9169281131327875,1.6468660088628089,,,,,,,,
"(80, 13)",2.2506760235299064,1.4410788942346742,,,,,,,,
"(6, 60)",1.9762747400683196,1.92425285719637,,,,,,,,
"(39, 69)",0.365025429153092,1.0734705281986339,,,,,,,,
"(72, 22)",0.025993481108308347,0.8935879987391939,,,,,,,,
"(58, 67)",2.077240029983921,1.3639553727384077,,,,,,,,
"(58, 31)",0.3165156046806008,1.3262631743539262,,,,,,,,
"(23, 44)",1.0664809100850543,1.1446358159084964,,,,,,,,
"(22, 14)",0.4720639742018453,0.36198391002561325,,,,,,,,
"(72, 47)",0.3059072947098821,1.3212490617409012,,,,,,,,
"(84, 27)",0.025159545314140663,1.8276629247631877,,,,,,,,
"(83, 10)",1.400984631047597,0.31364201486264287,,,,,,,,
"(91, 78)",0.5599610863085704,0.7203475092254046,,,,,,,,
"(71, 87)",2.16086990894429,1.0838317459752798,,,,,,,,
"(5, 78)",1.399610090377763,0.6397466033598853,,,,,,,,
"(18, 15)",1.6287469857882906,1.1241879894907236,,,,,,,,
"(57, 59)",1.5543886226438657,0.5576256976020812,,,,,,,,
"(20, 42)",2.858807171463032,1.498542739537979,,,,,,,,
"(43, 6)",1.0092340648031102,0.44766578233594667,,,,,,,,
"(30, 78)",1.6862868161778481,1.938171593838258,,,,,,,,
"(9, 45)",0.18012377268711965,1.9545621324381255,,,,,,,,
"(32, 79)",0.2336613032970999,0.5590208979994218,,,,,,,,
"(63, 57)",1.0398626958164479,0.732831408616551,,,,,,,,
"(6, 89)",0.20259520444952794,0.6224943769943547,,,,,,,,
"(87, 51)",2.167110686807876,0.3322845975100406,,,,,,,,
"(34, 93)",0.40663961433755447,1.6143088090613549,,,,,,,,
"(44, 92)",0.25090990834444393,1.829174227940473,,,,,,,,
"(41, 28)",2.2362744240250048,0.19347901636858955,,,,,,,,
"(43, 72)",2.243788955157555,0.48932810892268574,,,,,,,,
"(75, 35)",0.29258728848863425,0.0940988823299529,,,,,,,,
"(67, 29)",0.822131734039735,0.851165531816501,,,,,,,,
"(84, 95)",0.9242293637878847,0.6604379346018092,,,,,,,,
"(20, 73)",1.7223126123684445,0.33138708024898045,,,,,,,,
"(21, 35)",0.6483614784404187,0.07884952014150581,,,,,,,,
"(48, 18)",0.1747146443623948,1.7646685299728706,,,,,,,,
"(28, 14)",2.76242746664682,1.7219709837164454,,,,,,,,
"(49, 62)",1.3939382277389267,0.0713023586567223,,,,,,,,
"(40, 31)",0.48522290256875733,0.6764439229615822,,,,,,,,
"(28, 48)",1.3709881848686414,1.115868725061772,,,,,,,,
"(17, 40)",1.9056377389250923,0.32579100484711065,,,,,,,,
"(20, 87)",1.4914802577656563,1.494875609906213,,,,,,,,
"(66, 42)",2.616388768317582,1.7782665053132145,,,,,,,,
"(39, 5)",0.5598531647286854,0.6857327468641341,,,,,,,,
"(10, 83)",1.5154302194499627,1.2771198188266362,,,,,,,,
"(76, 2)",1.5823485572859632,0.026935079852760335,,,,,,,,
"(8, 96)",2.6699912745493832,0.523788524355072,,,,,,,,
"(35, 99)",0.15731689476804722,0.2611252021633974,,,,,,,,
"(56, 69)",0.40576061404409225,0.2577384131020024,,,,,,,,
"(100, 66)",0.2239735919696818,1.5617466033929817,,,,,,,,
"(84, 22)",2.600881079552837,0.7585587019790958,,,,,,,,
"(75, 14)",1.3466603858816883,0.964171248077498,,,,,,,,
"(51, 1)",2.130845180112641,0.4597017756495263,,,,,,,,
"(81, 86)",2.1500691387202515,1.8518170371095084,,,,,,,,
"(40, 45)",1.1786695627555086,1.8808752969411928,,,,,,,,
"(63, 81)",0.6614283484973656,1.04247592427127,,,,,,,,
"(18, 83)",2.9904687482524244,0.6117217323784616,,,,,,,,
"(11, 13)",0.8863253802612623,0.3671369047715518,,,,,,,,
"(56, 91)",0.26703500969677385,1.0025518301985101,,,,,,,,
"(82, 73)",1.4536710464715772,0.1653713004440247,,,,,,,,
"(20, 44)",1.303133673868024,1.1675753219714287,,,,,,,,
"(85, 61)",1.6728750325180308,1.9789244900987044,,,,,,,,
"(10, 70)",2.741577050174871,1.4240928907958754,,,,,,,,
"(77, 3)",1.6380256669385127,1.9546466453587539,,,,,,,,
"(83, 4)",0.2895830194579849,1.3207459390991458,,,,,,,,
"(11, 49)",2.4603615917826147,1.3274051107781364,,,,,,,,
"(40, 46)",2.940545683733565,0.7735583251578007,,,,,,,,
"(4, 14)",2.1246972454453,0.4632579060489077,,,,,,,,
"(40, 67)",0.13397377576142022,0.060586314973223754,,,,,,,,
"(56, 30)",1.382259791644605,1.3761512702923804,,,,,,,,
"(67, 96)",2.0486495288966022,0.829169791935475,,,,,,,,
"(5, 4)",1.1481207701032854,1.891997374603002,,,,,,,,
"(12, 93)",1.3643678415106888,1.9523762478411824,,,,,,,,
"(85, 23)",2.323368586764982,1.8716868125970199,,,,,,,,
"(17, 59)",1.3148170800406223,0.34612492188040966,,,,,,,,
"(40, 21)",0.2671598623504555,1.1015741275860265,,,,,,,,
"(24, 88)",1.928640610599091,0.34314174993950264,,,,,,,,
"(31, 8)",1.4621537754330367,0.5806090176653145,,,,,,,,
"(97, 51)",1.6512656265272598,0.7461072628624454,,,,,,,,
"(44, 54)",0.09958846854977732,1.2864611337482859,,,,,,,,
"(19, 94)",1.795985647283675,1.4084419328065507,,,,,,,,
"(10, 46)",2.361353155464073,1.9894824540602323,,,,,,,,
"(84, 68)",0.2689220296033019,0.3829430926066575,,,,,,,,
"(27, 95)",1.2627414870544047,0.4222021571805594,,,,,,,,
"(45, 77)",0.27851971315014057,0.6350203121374711,,,,,,,,
"(96, 61)",1.6357982978396772,0.39460815273960814,,,,,,,,
"(43, 15)",1.2239764195077645,0.772739892356324,,,,,,,,
"(38, 36)",2.279055516148717,0.6542664843843737,,,,,,,,
"(94, 53)",0.67500298015967,0.8213125699613473,,,,,,,,
"(2, 79)",2.2301006354905355,1.6787587906040013,,,,,,,,
"(21, 13)",1.3187607403447754,0.9310292068818187,,,,,,,,
"(87, 50)",0.3650641260225801,1.3733926983581277,,,,,,,,
"(39, 64)",2.766178685384665,0.7172824904114159,,,,,,,,
"(49, 15)",0.575230025689103,0.8115071383083121,,,,,,,,
"(85, 97)",0.6667117059879432,1.2153278213417227,,,,,,,,
"(95, 77)",1.069694490349057,1.0645166966321487,,,,,,,,
"(87, 37)",2.1199541413433933,1.6558955005595333,,,,,,,,
"(57, 27)",2.534485960300823,0.02546769664367554,,,,,,,,
"(34, 53)",2.6719372262616856,0.6153761758612908,,,,,,,,
"(90, 20)",1.7166123303022187,0.11040173615361559,,,,,,,,
"(67, 16)",2.983838373586486,1.1332123121360969,,,,,,,,
"(60, 29)",1.9005353198794106,0.5920186972619081,,,,,,,,
"(42, 64)",2.851550092004594,0.8159210676698714,,,,,,,,
"(12, 61)",0.7275799012781363,1.9671027142503796,,,,,,,,
"(37, 50)",1.0822109372121052,0.940319881836414,,,,,,,,
"(46, 92)",0.40670804456939447,1.6298990775899351,,,,,,,,
"(83, 5)",2.000913083667787,1.9991144979836557,,,,,,,,
"(45, 32)",2.3916680389970013,0.8938829169306128,,,,,,,,
"(43, 7)",1.0894759297012457,1.6289712896507937,,,,,,,,
"(63, 62)",1.368575350796065,0.605391942811264,,,,,,,,
"(66, 72)",1.5663102845835422,0.08385381783056767,,,,,,,,
"(83, 1)",1.3147512757117996,0.4459552152003321,,,,,,,,
"(56, 27)",2.602924348423474,0.4001121184722547,,,,,,,,
"(74, 35)",0.39284907560539417,1.1576164488412284,,,,,,,,
"(44, 49)",0.45946684302932095,1.9335241851578528,,,,,,,,
"(8, 53)",1.6947550792699848,0.1603164542026443,,,,,,,,
"(28, 32)",0.24330531867098482,0.2370485110116054,,,,,,,,
"(47, 34)",2.9421467335649383,0.5342507549453475,,,,,,,,
"(14, 74)",2.9293408579465683,1.4466308538889785,,,,,,,,
"(19, 5)",2.0336539893924077,0.16398356421227267,,,,,,,,
"(57, 89)",2.7138263617541996,1.681676246988423,,,,,,,,
"(53, 58)",2.8217219423850883,0.7137980219156814,,,,,,,,
"(39, 96)",2.0270101786460253,1.7454527221611418,,,,,,,,
"(78, 2)",0.2728210892514624,1.8431333619028423,,,,,,,,
"(98, 44)",0.8438172440367109,1.8154280520526587,,,,,,,,
"(78, 64)",0.5380316944182969,0.8431730942262907,,,,,,,,
"(29, 99)",1.9252898043614717,1.8671642599902032,,,,,,,,
"(78, 89)",2.506793997567234,1.9936783118873667,,,,,,,,
"(37, 34)",2.7032372989964406,0.13679029519660868,,,,,,,,
"(84, 21)",0.22888452271515702,0.959085079220926,,,,,,,,
"(100, 34)",1.135704592164144,0.7918891983735559,,,,,,,,
"(35, 78)",0.4898502879649206,0.8413851113413451,,,,,,,,
"(89, 36)",1.8247692953624433,0.2872017830318039,,,,,,,,
"(87, 52)",1.8350237091707764,0.290463286752471,,,,,,,,
"(40, 13)",2.8415217938644086,0.4830725466954311,,,,,,,,
"(53, 33)",0.4917736222357406,1.034246010954797,,,,,,,,
"(91, 71)",0.13844011951133683,0.0683036629566256,,,,,,,,
"(45, 55)",1.2053470241686874,1.4326547084008148,,,,,,,,
"(26, 35)",2.1575175968250786,0.2702439839649218,,,,,,,,
"(31, 12)",1.9294766442341773,1.3677949940258005,,,,,,,,
"(19, 76)",1.856208674234708,1.6329488188637615,,,,,,,,
"(61, 67)",1.7806614159902936,0.4204447174895325,,,,,,,,
"(83, 73)",2.7596553794196934,1.6595705904090405,,,,,,,,
"(53, 87)",2.484510699506133,1.325141437125678,,,,,,,,
"(46, 8)",0.8503664957720592,0.9209262815371975,,,,,,,,
"(19, 49)",1.6117001683833037,1.357054838417819,,,,,,,,
