RGU Nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
324,0.7218417969944996,0.5125828724373007,0.20085477321958967,0.9772608303576159,0.029804213698279902,0.563210986262872,0.9797311093538212,0.6040338863237766,0.6172404376702783,0.22591024277140304,0.2210675629358193,0.6964921513547001,0.9563309692827393,0.3340079514569366,0.9974415707950605,0.8737384863220349,0.04476934492671669,0.2944570448055298,0.9809679062140478,0.6524155130171372,0.12485125944335607,0.5600983430803692,0.9624378434181159,0.1654320011419581,0.5263595230822915
526,0.35801550835209595,0.455208311793165,0.611550503921924,0.22837234280125207,0.13570472468604977,0.9193658496628248,0.5867395911313252,0.014022218784699447,0.3199707379384217,0.5003621729234691,0.2689823323823338,0.8164583202432606,0.349489561256918,0.9012037790048839,0.4684427008763349,0.021583092116641223,0.07575024130954744,0.05521934029828013,0.43348515592190195,0.9379113394470798,0.13353669149607905,0.6221170371985346,0.7665737982006229,0.6015448638288247,0.47719753351468985
531,0.20552914857710225,0.9774727254474285,0.6923838879403398,0.5504011512808269,0.6964502733890113,0.3403169669912812,0.7558419189866549,0.8319639804306491,0.7576024934120206,0.09208587034403759,0.5280509042891338,0.9381076807023419,0.9010892084442695,0.30610924524627414,0.23597219202729536,0.10811603794913383,0.8288148740806133,0.7140773143718327,0.01739741234119274,0.4650983094166298,0.8681958940524739,0.5734057433644573,0.7469511818312521,0.9413766486599112,0.34061512860135434
609,0.4723135565093193,0.19336983207989988,0.17144190743457866,0.1087059134159637,0.38570178846503833,0.6534079770718871,0.051013835493731285,0.39307408628610163,0.9964332890539233,0.7725969348072105,0.3066238977350235,0.750857910860708,0.9232354553061516,0.20346225796041018,0.9953019908669769,0.5828704874674884,0.5183169979109349,0.6737668157532526,0.5735534646008478,0.06836731255738737,0.7784636114071707,0.9210702479387584,0.6120531710011652,0.8344934250506507,0.23311716732817667
9001,0.9331349474837974,0.8411532964868282,0.43995308122162924,0.9136285777242812,0.6648994961193276,0.18671609596487526,0.5735033349911544,0.45959400925974525,0.49189644814940925,0.8197784418815763,0.5852616744733258,0.06925439535167255,0.7807584655661286,0.9793017050599726,0.12036348741174885,0.46298297217073026,0.272735202873033,0.6263922161881815,0.11852712109782182,0.6297198996557067,0.3672178078432191,0.43447716345165044,0.911405854332124,0.7161117825788178,0.5204339533315884
9007,0.4578316885461856,0.037076290748700336,0.2741704843216882,0.003225415547628341,0.8444762222185256,0.18780371162958232,0.9614049574884727,0.7755185919250749,0.06514040565270951,0.8430099454020908,0.7941857199228557,0.5802432476482818,0.8373675371172913,0.09740210109623448,0.30041500884920724,0.21084465792356788,0.12513952308474197,0.5281222894724171,0.650886806647157,0.4382084331967171,0.08466639726104574,0.7602617292253878,0.3252403007109833,0.967950180059994,0.6711530928664567
9012,0.6940926051992685,0.39665397457343643,0.47102078416092297,0.6264235144933256,0.027544269452883907,0.5014974905642341,0.6649713615542796,0.3575187659250151,0.14086405765547172,0.6519539803818022,0.4850293519795801,0.3957559229201004,0.9490633504070294,0.8674060024549881,0.03892368155674508,0.0638258714706702,0.8013641510481033,0.32422752973539215,0.13886976986722133,0.4612715984069762,0.5009762088121144,0.7690298924236337,0.9990942347938745,0.9570768827771156,0.20534408216667976
9021,0.6104309861128908,0.2286232631652516,0.8271515066071601,0.46996605616027476,0.9522570104000964,0.6107236119699652,0.142951285374031,0.19390597134796572,0.17981349838372673,0.4716498442293552,0.6108484995893465,0.3361358557488042,0.12672277017888833,0.8502705913887081,0.6448050035832491,0.5497047443521648,0.38776768117373706,0.8084599220841505,0.4853565870570975,0.4460308178800121,0.6228713424379649,0.5456222089282794,0.2044579311501279,0.5671783639841764,0.36307318323559123
9025,0.3572849127692017,0.35261626021682113,0.9569086107651312,0.34952901916895696,0.6828505194623234,0.723947129919241,0.05636121571700625,0.9621593903787579,0.05070780546889031,0.5448313077706715,0.4373956411926567,0.7662175489090826,0.09336086531855536,0.377603151112454,0.5408802576069927,0.3485026248608578,0.8431159793615959,0.43100645390912584,0.6257391851649091,0.1850230135586829,0.5402115059671972,0.2158108021264069,0.6725788848161567,0.35655958818486666,0.41720756032582784
9031,0.055802340052103605,0.9441534684155017,0.06408096800408436,0.17319171531797584,0.47238092614592475,0.8931396882568304,0.09331264080950596,0.3137361333427334,0.8513505309754881,0.34370028523477525,0.24277223318675856,0.3675945026049656,0.9859936701785128,0.2074147959225623,0.6855085276203781,0.06660508295935019,0.0014005353358103045,0.47727028791140513,0.5004519739843551,0.19692118664291425,0.028371728411232144,0.6841642136888667,0.3553557428144105,0.9158847171478002,0.6047932461575712
9033,0.7266437822895567,0.35258556919352335,0.7118568612461418,0.10875288951563133,0.13986552953770237,0.5664403335720677,0.46973710913778655,0.7853914041023051,0.7225992023561845,0.0990764846997636,0.40275502189446777,0.960844384950031,0.03480606805093123,0.7834789850553779,0.2074943142673611,0.12727660481587344,0.0470414125079367,0.39568295599267855,0.2975697523000249,0.18400054819854517,0.9181665744109325,0.8007906708085015,0.274900591387497,0.8997620413405282,0.4820353520460454
9036,0.8938961581355,0.058276348600954875,0.6657627965915157,0.7286279823423034,0.030247230806184966,0.028714494497904863,0.45670465606268795,0.2590481426209106,0.6557227693522846,0.8555269244336368,0.09377234542574442,0.014188360319685622,0.2655676098299071,0.8996923927268845,0.3914942465788228,0.18006598993079803,0.8337120775633472,0.6084034575231375,0.3418966983761428,0.539012002862117,0.8807050784616619,0.24053836761316405,0.8805885212661143,0.24814955075256695,0.5310360380286951
9038,0.3415536510983861,0.3280719955168685,0.15369380361090668,0.7676243493127355,0.09427057417078799,0.028637295456898637,0.1898699576722258,0.694118044032522,0.3089585082791111,0.3131969702032943,0.557708270308762,0.5961070798286773,0.07605875802425333,0.7470185055238862,0.7051570500798225,0.3478059460432047,0.10561940793137037,0.7281088727166006,0.8061965760316565,0.4000925059273194,0.5238185461382268,0.012472643752225565,0.24438255480222448,0.31173936355957066,0.16571202456303058
9042,0.8954154860300507,0.48905646695945015,0.5193693978485107,0.9770666716832831,0.39735220311919117,0.06933786305224565,0.6148807750857829,0.43414630992843906,0.5430965495038944,0.7004478010964044,0.39804432183542493,0.14527692448514573,0.5257877713174826,0.8882755535432212,0.23110201916606188,0.46720584779307495,0.5448602438445233,0.6580616419285567,0.5660021527079202,0.43169578567069633,0.6859401200342895,0.3394587857043313,0.2198160968197126,0.49447729995967227,0.35327781170248673
9043,0.038728417813747695,0.3967179652316749,0.8087467080502866,0.46751618645798776,0.03967666610222309,0.33726435402267696,0.9523108958700212,0.06770867545280401,0.615925288841214,0.10954710654289546,0.8669876170171478,0.9539005928796933,0.9419725095905338,0.761817598691673,0.9684322138470944,0.8258142679569949,0.8374348835826196,0.37449483745624,0.2246823151758458,0.2931067385133651,0.17138260336788846,0.30560304579239084,0.6458808679198188,0.8235629717144406,0.6616920252751729
9051,0.27395827735679,0.7817132780496961,0.3427458336210445,0.7235788430321075,0.2608094348952842,0.17603818781100777,0.7133052562623016,0.306664614566061,0.2035230354400317,0.4935162736122666,0.6003563955717625,0.8872794867860506,0.49939131277952886,0.9577652858157563,0.9120054891761544,0.3926195143521626,0.6311717370693674,0.4748078180618409,0.270276995664543,0.8497616090995592,0.6841994319758592,0.6819715392100223,0.2047036626627129,0.46521429854365437,0.7453681865713259
9053,0.1824875706540089,0.40658670555288134,0.19562445077591162,0.3510574348640667,0.3731922625581512,0.3782032288850742,0.5454797260678611,0.3331473275266895,0.9944703852986047,0.7615935495965312,0.7474212458051891,0.12250797755453102,0.8804125269590249,0.5967087238290639,0.4674782153675606,0.860540833237676,0.6518404670145959,0.321240462531854,0.12039880983364015,0.3342444825470904,0.28110544359071177,0.3247770561917994,0.7514777586017586,0.6303896571256599,0.9262712534948551
9071,0.48555025343310887,0.3473846797283512,0.4277199478692145,0.3091748179096183,0.9245167185777297,0.15012114262171083,0.8311375678127982,0.5588645189018268,0.3623574389345533,0.454295653863941,0.07993731544907168,0.7279168819936274,0.6109262806939193,0.6415445279768857,0.3579702197791793,0.3116663894924149,0.25880919468744623,0.24317385508886102,0.20851754558857416,0.48968444237326625,0.044756028630388855,0.49383939949166744,0.3433470569289617,0.5372956064664667,0.4580572009882996
9533,0.716855362113246,0.21758394135485715,0.1658991114386551,0.33764007159008014,0.32428461012558274,0.8703104672299382,0.8617770520474894,0.704533376950407,0.7222013182256778,0.7783463734039789,0.6774669468110573,0.2527938602863017,0.9829129459907031,0.5723602900910173,0.6840243077314024,0.054552636793082865,0.7590461020133284,0.28642797510880014,0.2839598990098158,0.7731633703664996,0.1249200141945519,0.9444734480373405,0.24940211999667516,0.691198854188582,0.41569705554178826
