RGU Nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
68,0.23215582309045346,0.27817048236927977,0.014321921568084539,0.1117528056651318,0.4102318871075712,0.19069878400949947,0.6304629186962494,0.1816135202346687,0.9410020076705354,0.43711960387614623,0.08441056558491333,0.4465630530323058,0.6411580541414579,0.5463304830137802,0.24552668380885767,0.7345565933491333,0.8197367224283,0.2522796428334544,0.31038938500202573,0.9974788198727613,0.011364435864842037,0.5896100348696579,0.8118863925162743,0.6870622504579019,0.6381469274185793,0.8617897388501616,0.6472662678614686,0.9222051169929575,0.8872622846294641,0.5290611275644953,0.13039779742990854,0.39434612333068475,0.30668928137196694,0.32963000144377386,0.4817716033129027,0.8357186354967137,0.15187614377288938,0.1731995421527579,0.5484978869388686,0.12476126861860615,0.2767228047696907,0.7569067076057513,0.5003375549643058,0.6835070972224823,0.47282943698181323,0.16141389627818392,0.15121318091580482,0.5171010725152406,0.4047481168983249,0.3616932608659177
73,0.6910976548020715,0.15070086696962726,0.45599977065222197,0.10288663354875494,0.4425420017500178,0.96294303931519,0.33463935699778213,0.8478586894329422,0.22359238557876338,0.2716390336304739,0.47183626916241095,0.3155740169391221,0.8407885697582776,0.2823414334155756,0.08747828612447595,0.995787903365926,0.5460272538835014,0.868995175626016,0.6676487140871764,0.051768272635607904,0.39317935294662665,0.16697807116359797,0.3350043324166806,0.016686009200972185,0.7064680326796153,0.3736997314282504,0.9509180835976973,0.055946695451365214,0.4297439372205458,0.34792997007585513,0.9306925097976766,0.8372383102705233,0.9281496499682002,0.5311145836890587,0.49868628665686077,0.011055488998161667,0.6414089203093291,0.8420420215495676,0.7825931771573317,0.7478540596303138,0.46754381710263826,0.38812628197661525,0.2209391992894184,0.22936805924321602,0.6710612872457276,0.7402342835359076,0.7604046887844375,0.7982625302627955,0.19014164084768537,0.81353511493886
84,0.38071035430528555,0.8856938056393948,0.24120811538620757,0.8667376896766972,0.5987548437207334,0.7361201471539845,0.8293612113860541,0.5677284582571565,0.3902004022169445,0.7394040465057288,0.6270926358665743,0.8221834950387167,0.04546785596769476,0.5742710672525358,0.7970643019865119,0.23700758311113812,0.3490218016849086,0.6924588431064258,0.3226746748403988,0.08847536258879318,0.8152494664581028,0.40968367878166134,0.04645171321467745,0.5914085527826569,0.9552117207465036,0.4690646631484646,0.46232621091335047,0.06612769638581273,0.4466775104855547,0.9664731430682668,0.8210617101152373,0.9683487103501397,0.9064418690838629,0.19680936984294561,0.190996920446873,0.4436733364550314,0.8404916277987378,0.4040973527776722,0.1285149635535291,0.44670591855741926,0.45032059543899217,0.6003792088375245,0.6790811067814618,0.4841392627685167,0.607475133966732,0.2629668851667557,0.9781208511170102,0.05873493544665842,0.6690532934566206,0.5365376424190136
85,0.5797875627362333,0.04745621356028329,0.3117585045525296,0.21191363414936526,0.40098863466329526,0.4120482209038626,0.08191357114907416,0.7759127888646193,0.4652500104326913,0.7913086308419308,0.5268746136975763,0.7041065317999563,0.6946315191175886,0.6440734718867204,0.11398417559069485,0.30027715064408367,0.33747460732265955,0.8577242815101458,0.7221989057117549,0.745623600402709,0.31158371109546146,0.6849343537128618,0.8125535732619059,0.25821620628743935,0.2690257015372761,0.07158089096684639,0.5326812510268488,0.6392333884807524,0.7895119907403856,0.11342415895555913,0.8505956267183215,0.8321195663289499,0.5173132935583075,0.4278995089827824,0.5190959898018934,0.8601254799152157,0.4452206974135916,0.862462729243289,0.698864134238168,0.9690415278966957,0.8899571377399244,0.9582672065092313,0.39732276563846736,0.7019444043060283,0.36124856494128266,0.11284198408280921,0.28719000185518595,0.5032447604176193,0.18958582629243892,0.07566422011404172
90,0.34887840482494237,0.46036612010140676,0.9197403807950004,0.05778416104855255,0.02560636780636749,0.485982852420513,0.6892452916346599,0.527917615379724,0.8668950959163847,0.017880418454550573,0.9845967908249161,0.7903354256588144,0.9418717210495279,0.27493848019950407,0.9106116864046246,0.9317731953135879,0.013631955773317883,0.422975812684135,0.9237140619734805,0.23626545987380154,0.8291613781992347,0.6206744773017263,0.2368375776752163,0.5368590605133954,0.39500402023371695,0.3810391879429881,0.6631935141672247,0.1296356080661597,0.28559229082414095,0.9123077494721133,0.20338891479902776,0.20675319785625468,0.44666469441821466,0.4751736519766875,0.9405482016521588,0.2658427617393888,0.8215148379931508,0.4914341592654461,0.7065825527224244,0.6529696923214889,0.6553583494731973,0.5385484137036024,0.7516225759848726,0.4961035279828162,0.9768630380841772,0.17266397875912265,0.8111381745211707,0.04813812361607073,0.7001487164583193,0.9233896406723782
91,0.448356607035846,0.8326026108119202,0.24976412272830473,0.2165680223632046,0.37328067943506293,0.7156276666906366,0.2406196472015878,0.2641170572775411,0.8963390096207176,0.05108779625629867,0.4686708563850257,0.46940186222045355,0.5429814450696182,0.12781026505830473,0.8299116640803713,0.7738041994968291,0.7661088634143554,0.07834317052041517,0.11709061711853852,0.026001308781378407,0.7796124234114749,0.2785074958351865,0.19135436018815577,0.06219984860423999,0.30751650288566756,0.9474587421869665,0.8802073613556052,0.06627929568691238,0.31808783193346035,0.4713969929856088,0.3042904339719812,0.9366440889540562,0.23491704811825465,0.7355755088514229,0.679157268053438,0.2174514343900158,0.8607945828044097,0.995314078441208,0.636508533161222,0.10584733569293259,0.4363398562843942,0.9931662157277853,0.8163970663011474,0.4006352939292268,0.7196849402393698,0.7048177101563433,0.9013755407502274,0.8670233826843801,0.5024686414783871,0.2879942999513101
94,0.9031943774303856,0.7535086541414515,0.8829366330982028,0.8629720886076522,0.6683720758097687,0.6593206765230197,0.6290387044436841,0.2127991978739877,0.6492875211170153,0.8203355204099295,0.9836503043952473,0.09774772181698943,0.6282411011397626,0.715334930521973,0.5972512631795324,0.61691222476991,0.26967505870863884,0.45119769232541274,0.9750920519733766,0.46850976931158195,0.40898838519569747,0.40685738044951414,0.7965856586968724,0.9871539474024341,0.7318513353062948,0.6456033648427494,0.07614217274511792,0.9941232003750023,0.4788774806707349,0.8479181098727983,0.3943556007860165,0.9233959971253661,0.7348178615950943,0.20319639946673795,0.24349964457856155,0.06535563255964183,0.18810925869768813,0.849466306444043,0.14336895854232978,0.7005994601805354,0.4996931216057038,0.37661463675241014,0.4260451668672002,0.5191375254457854,0.9876876609101647,0.8974282831268544,0.9704310355699552,0.37423999575894207,0.4640080329577746,0.03039705924722169
95,0.29011028336096656,0.7918115150111315,0.6885025232699169,0.8099131540938376,0.5323001333415976,0.2644023710984179,0.16056252572098784,0.035646969775283144,0.6395249393519417,0.7753914133497635,0.5813753695077183,0.890845560931044,0.33683502127988263,0.2758184346094864,0.2447809841934303,0.05962166824070858,0.855323792620982,0.8326748981168851,0.9843903156142751,0.9311364414400933,0.06880082025639112,0.14179568401758658,0.3387716313685717,0.6874061301962426,0.37214661880785993,0.7466458722765572,0.38138893712414734,0.13054466516292917,0.5620005930698226,0.6530533625913888,0.4502905880053213,0.06193310297549326,0.39695472932308107,0.44659997630288195,0.7566849359455267,0.9199673358037403,0.5714486825284705,0.4944039281264301,0.08134970837502531,0.523788019015607,0.9407807394086606,0.662365764294662,0.7318407667985044,0.5613552710202618,0.2994806061163384,0.19034602042977444,0.6981012674296969,0.7773890160045481,0.5168206307656462,0.022147024725184927
102,0.3263740725075712,0.8820752743172413,0.9218879430854525,0.44107329079833024,0.9651444870638164,0.025340047101747865,0.35651128904966045,0.2421614582748577,0.902251405448921,0.9645174033402468,0.38078705871147944,0.24557296510175697,0.011225759533889823,0.6063670310134259,0.5648015164579517,0.9303790756244483,0.8671778646975994,0.1064140212913316,0.3427941704045956,0.5754819280448598,0.8383325345793041,0.8736659266150267,0.12062352217346095,0.7387284099690391,0.6760406092739423,0.6376796635138262,0.8118333498077129,0.3689527929667197,0.7871444333761268,0.5781258637816974,0.8074681654793889,0.9800699306231826,0.08669127370847363,0.09592830425274246,0.7240384492851321,0.2498636623375392,0.18764447816618124,0.9671943439404276,0.8589453793711415,0.3014212489449547,0.037499526985980025,0.6802651757626205,0.36193040517064623,0.09336984508302615,0.3876180501735871,0.7475073415866268,0.1232152738487049,0.02409528732499444,0.6725035323345624,0.6486031690052892
113,0.5929788109741521,0.2876075608452685,0.7560322960697469,0.20939446034294862,0.0539121567276285,0.7149598408781571,0.7767195131597244,0.750600854059066,0.3761485840120653,0.07849517431395636,0.20577705679211156,0.469012540021002,0.17958864093472882,0.036312746571243504,0.8499773224235807,0.9396684107928598,0.2315502603913333,0.08587202591137466,0.5752594529197753,0.5806781875258399,0.702873015091839,0.08891693064154882,0.26129045793626904,0.5225863270273892,0.03517568806787008,0.3767008348718266,0.30008129079988,0.45356709406978124,0.45493998949719827,0.7945762303279724,0.99694654611018,0.7419377520981777,0.8704264717867323,0.8188110875689726,0.9875841474777564,0.8621422099086056,0.9439276743935832,0.5503616557056022,0.28160436398668076,0.755870760670979,0.18621475172908142,0.052386820912171284,0.5000469700431596,0.38307825969912035,0.2405262889625599,0.043539891654570395,0.6553956639459794,0.10606953092703142,0.9196052561715209,0.29988693073176387
